,algorithm,similarity_measure,execution_time,n_clusters,labels,Silhouette Score,Davies-Bouldin Index,Mean Inter-Cluster Distance,Modularity,Conductance,Normalized Cut,Rand Index,Adjusted Rand Index,Normalized Mutual Information,melhor_silhouette,cluster
932,fuzzy_c_means,CNE Similarity,0.0169980525970459,135,"[ 64  54  15  15  15  98  54  54  15  36  15  60  54  15  15 129  15  15
  54  15  15  15  15  98  98  15  54  54  61  99  64  64  64  15  64  15
 118  99  99  99  54  54  64  64  64  64  15 118 129 129  15  15  15  15
  15  15  15  15  15  15  15  15  15  15  15  15 101  15  15  64  15  15
  54  15  15  60  15 118  99  64  64  95 129  15  15  54  15  15  54  54
  54  15  15  15 110  61  36  54  95  15 110  36  54  54  54  36 110  15
  15  15  15  15  15  15  15  36  98 129  15  15  15  15 110  64  15  15
  15  15  54  15 118  64 101  61  54  15  15  15  15  64  15  99  54  15
  54  64  15  15  15  15  15  15  15  15  64  95 110 110  15  15  64  64
  54  15  15  15  61  54  60  60  54  54  45  45  54  15  15 101  86  15
  15  54  60  15  36  54 132  15  15 100  64  98  54  15  54  15  15  15
  15  54  98 132 101  54  54  15  54  54  67  60  60  15  54  54  54  54
  54  15 110  15  54  54  15 101  54  54  54  54  54  54  54  15  54  54
 101  54]",-0.046889658989206356,2.0685728189522585,2.083824880841074,,,,0.7530833032816444,0.0002199157687430986,0.5194539941574019,False,0
933,dbscan,CNE Similarity,0.0,135,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
934,hierarchical,CNE Similarity,0.003999471664428711,135,"[ 53 101  14 114  80 125 109  12  76  71  80  84   2  50  23  28 102  13
  56  65  16  77 100  52  52  26 131 126  18  36  79   3  95  65  39 107
  47  94  47  40  72 104  95  39  95  95  77 119   0   0  69  21  21  49
  96  96  34   0   0 130  32  21  31 127  49  64  12  16  16  15  41  34
  66  31  64 118  94  36  94   3 122  63  63   6  69  11  26   6  38   2
  24  22   6  48  27  18  35  89 123  96 124  88   7  24  24  35   4  74
  29 116 134 103  30  37  74  27 112 120  33  17  20  46  19  53  85  14
  37 134 129  30  36   5   5 115   8  41  46  41  33  19  37  40  24  22
  38  15  37 128  29 121  17  93  20   1  39  63  90  70 110  47  95  39
  56  82 108  98  91  60  62  99  25 111  58  58   9  10  54  51  71  50
  50  25  44  75  35   9   1 117  30  86  81  10  83  68   4  13 105 106
  61  73 132   1  23  92  25 100  59  57  28  62  99  32  55  60 113  55
  43  22  70  67  25  42  97 133   8  78  11   7  45   9  43  48  66   2
  87  72]",0.29221131666837635,0.5379251778260713,2.0570705324092726,,,,0.9950595023440317,0.014317909269746153,0.9353500334366629,False,0
935,spectral,CNE Similarity,0.34908151626586914,135,"[ 69  88  52   2  24  66 113 105  10  26  24   1  86  40  36  11  87 108
  80  59  43  31  49 129 117  54  53 102  76  38 110  83   8  59  14   3
  48  35  29  34   4  55 119 119  79  79  31  61  45  45   5   9   9  47
  16  16 100  45  45  42  42   9  73 100  47 100  91   0  43  67  19  73
  27  73 100  27  96  38  96 134  83  22  22  54   5 126  26  23 130  86
 123  64  23  13  37  76   7  46  77  16  14  93  46  46  14   7  14  39
  97  50  85   6  28  12  39  37  62  57  17  74  68  30  28  69  32  18
  12  85 120  28  38  65  65  58  95  19  30  19  17  70 109  34  46  64
  46  67  12  97  63  75  74  68  68 107  14  22 131 114  78  29   8  14
  80  81  33  25 117 103  56  51  71 125  72  72  14  62  20  92  26  40
  40 104 112 100   7  98   1  15  28 104  90  66  71  41  14 108  89  60
 101 127 124   1  36  14  84  49 118 111  11  56  51  42 133 103  82 122
  94 106 116  14  84  99  21  44  14 121 128 132 104 115  94  13  27  86
 107   4]",0.18473343400217215,1.0732382377035639,2.05132636535141,,,,0.9935448972232239,0.010978785638712274,0.9305515309913847,False,0
936,gmm,CNE Similarity,1.8601737022399902,135,"[ 22   5  52  40 107 130  91  75 103  61 107  27  12  36   0  80 109  53
  77  16 102  48  84  28  28 131 133  87  18  19 118  43   3  16  58  79
 116   7  44  38  50  35   3  58  83  83  48 121  55  55  64  34  34  17
  30 122 115  55 129 128   4  34  54 127  17  73  75  16 102  82  41 115
   5  54  73  45   7  19   7  43  32  24  24  15  64 112 131 106  65  12
 101  40 106  10  67  18   9 110  45 122 112 126  78 101 101   9 134  72
  62 124  49  92  46  85  72  67  18  60  81  63  29  21  47  22   1  52
  85  49  45  46  19  57  57  89   8  41  21  41  81  47  11  38  26  40
  65  82  85  62  62 104  63 125  29  70  58  24  93  51 116  44   3  58
  77 123 121  96  97  23  66  39  13  74  14  14  31  37  25 132  61  36
  36  13  95  69   9  74  76  99  46 119 113  37 111  71  42  53  33 105
  56  90  98  76   0 100  13  84  57 120  80  66  39 128  68  23 117  68
  20 114  51  88  13  59 108  53   8  94   2  78  86  74  20  10   5  12
   6  50]",0.2860977487515086,0.608530526778796,2.074812355074526,,,,0.9953840605842048,0.015314142153367797,0.9368971609238096,False,0
937,som,CNE Similarity,0.021006107330322266,135,"[ 69  37  25 121  46 120 107  13 121  15  20  53 128  96 117  19 118  36
   3  23  28  57 115 120 120  98  80  80 105 126  71  77  31  62  94 121
 125 103 125  49  59  89  31  71 104 104  67   1 101  87  34  17 130  60
  24  43 110 112 101 114 122  17 110  50   8  60   2  28  92 127 123 110
  83   8  50  83 103 126 103  26 127  91  91  51  34  65  15 100 116 128
  82   6 100  14 132 105  40   5  83  43  65  54 109  82  82  40  99  93
  70 121  55 121  40  11  95  61 105 121  93  74 129  93  54  69 131  25
  11  55  83  40 126 118 121 121  75 123  93 123 121  54 113  49 109   6
 116 127 113  93  70  42  74  95 111 120  94  91 102 102 125 125 133  94
   3 111 125  35 120 124 124  76  48 106 121 121 106 121  63  33  15  56
  96  48  30  78  40  12  29  25  40 134  32 120  58 121  99  21 115 117
  40  79 120  29 117  52  41  81 121 106  73 124  76 114  52 124  83  52
  85   6  97  44  48  39 121  68  75  85  65  10  37 106  85  14  73   4
  33  59]",0.16752037353102728,0.9895953365171724,2.096634316505945,,,,0.9898305084745763,0.006970884423818192,0.9082558337549852,False,0
938,kmeans,CNE Similarity,0.0,136,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
939,fuzzy_c_means,CNE Similarity,0.012998819351196289,136,"[ 12  36  14  35  91   5  39  39  35  39  91 127  39  91  91  91  59 125
  39 110 110  35 125  27  27  35  39  39  17  75  75 117  75 110  75  35
 110 110 110  75  36  39  75  75  75  75  91 110 110 110  35  35  35  92
  35  35  92 110 110  92  92  35  92  92  92  92 110 110 110  75  59  92
  36  92  92  36 110 110 110  75 117  36  36  35  35  39 130  35 126  39
  36 125  35  35  39  27  96 126  36  35  39  23 126  36  36  96  39  35
  92  35  92  35  96  92  35  27  96  36  35  96  96  92  39  12  35  35
  92  92  87  96 110 114 110  17  39  35  92  35  35  39  92 110 126 125
 126  75  92  92  92  96  92  92  35  45  75  36  39  39 110 110  75  75
  39  96 110 125  59  36  36  36  36  39 122  71 126 125  91  91 130  91
  91  36  36  96  96  39 127  91  96  36  39 127 119  35  39 125   5  91
  96 126  27 127  91  39  36 125 117  39  36  36  36  92  39  36  36 126
  39 125  39  96  36  39  35 110  39 117  39 126  36  39  39  35  36 126
  36  36]",-0.005812021029222029,1.8350603150428921,2.023019978586551,,,,0.9139199423007573,0.0007651316621547892,0.6549114369959211,False,0
940,dbscan,CNE Similarity,0.0,136,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
941,hierarchical,CNE Similarity,0.0029990673065185547,136,"[ 53 101  14 114  80 125 109  12  76  71  80  84   2  50  23  28 102  13
  56  65  16  77 100  52  52  26 131 126  18  36  79   3  95  65  39 107
  47  94  47  19  72 104  95  39  95  95  77 119  40  40  69  21  21  49
  96  96  34  40 135 130  32  21  31 127  49  64  12  16  16  15  41  34
  66  31  64 118  94  36  94   3 122  63  63   6  69  11  26   6  38   2
  24  22   6  48  27  18  35  89 123  96 124  88   7  24  24  35   1  74
  29 116 134 103  30  37  74  27 112 120  33  17  20  46   9  53  85  14
  37 134 129  30  36   5   5 115   8  41  46  41  33   9  37  19  24  22
  38  15  37 128  29 121  17  93  20   0  39  63  90  70 110  47  95  39
  56  82 108  98  91  60  62  99  25 111  58  58   4  10  54  51  71  50
  50  25  44  75  35   4   0 117  30  86  81  10  83  68   1  13 105 106
  61  73 132   0  23  92  25 100  59  57  28  62  99  32  55  60 113  55
  43  22  70  67  25  42  97 133   8  78  11   7  45   4  43  48  66   2
  87  72]",0.2909454659306328,0.535760653709294,2.05613010349722,,,,0.9951676884240894,0.014635336421807421,0.9363387987407294,False,0
942,spectral,CNE Similarity,0.4207119941711426,136,"[ 87  79  71  14  45  91 114  93   3 107  45  90  54   1  27  33  83  66
  68  47  65   7  15  60 121  89  98  84  86  37  96  81  21  47  24   5
  75  57  34  22   6  94   4   4  73  73   7  70  46  46   2  28  28  41
  31  31  76  46  42  10  10  28  76  10  41  41  59  52  65  85  30  76
  44  76  76  44  26  37  26  81  81  40  40  89   2 126  23  43 116  54
 115  32  43   9  49  86 104 127  36  31  24  63  24  18 125 104  24  16
  58  20 133  48  78  25  16  49  35  53  12  99  77  13 123  87  29  17
  25 133 124  78  37  50  50 112 110  30  13  30  12  72 132  22 118  32
  24  85  25  58  10  56  99  77  67  62  24  40 108 117 129  34  21  24
  68 119  39  38 121  74  51  64  18 122  61  61  24 128   0  55 107   1
   1  18  24  88  24  74 100  19  78  92  80  91 109  11 131 130 101 102
 103 106  78 100  27  24  18  15  95 113  33  51  64  10  24  74  97  24
 134  69 120  24  18 105   8 135  24 111  24  82  18  24 134   9  44  54
  62   6]",0.172649920573787,1.0599533503386418,2.0263440880794894,,,,0.9907320591417238,0.007650711809728089,0.9247725763874605,False,0
943,gmm,CNE Similarity,1.0393056869506836,136,"[ 16 117  47  17  50   1  88  90  94  64  50  91 113  66   8  70   7  38
  74  13  87  60  62  40  40  49   4 124  46  29  85   5  84  13  21  82
 111  56  68 100  52 115  84  21  44  44  60  76  37  37  31  18  18  59
  26  26  36  37  37   3   3  18 105 116 105  59  90  87 130  48  51  36
  19 105  59 109  56  29  56 135 131  20  20  27  31  39  49  27  23 113
  24 107  27  61 110  46 120  14  81  26 133  67  32  24  24 120 134   6
  89  53 103 118  78  12   6 110  46  93  71  75  58  22  72  16 129  47
  12 103  81  78  29  69  69  99  95  51  22  51  71  72  12 100  24 107
  23  48  12  89  89   2  75 114  58 121  21  20  98  10  11  68  84  21
  74  41 126  38 128  77  30  57  43  25  15  15 132 112 122  34  64  66
  66  43 104  86  28  25  42 102  78 106  35 112   0 123  65  38  63 108
  55  79  83  42   8 101  43  62  69  45  70  30  57   3  33  77 127  33
  45  80  10  97  43  73  96 119  95  92  39  32   9  25  45  61  19  54
 125  52]",0.28106925691869794,0.5709041377054471,2.0637158228723966,,,,0.9952037504507754,0.014744280553802785,0.9363691979910256,False,0
944,som,CNE Similarity,0.02064204216003418,136,"[ 96  83 111  53 122  24  35  96  78  35 122  49  64  95  33 127  51   7
 107   0  48 116   2 135 135  86 105  27  31  67  73   1  18   0  18  39
 132  28  61  54  98  72  18  18  18  18 102  14  22   9  39 129 129  69
 128 115 125  34  36 125  32 129  59  32 119  11  96  90  48  68  13  15
  21  15  11  53 108  67 108   1   1  43  46  86  39  47  86  86 117  76
  91   2  86  51  25  88  74  64  53 115  47 121  82  91  91  74 114  81
  66  26  56  26  52 118 113  50  31  53  45  58  29  45 121  96  53 109
 118  56  53  52  67  41  41  41  77  13  45  13 113 121 101  54  91   2
  82  68 101  66  66  52  58  45  29 131  18  43  30  88  14  61  18  18
 107  58  70 120 135 126  85  80  99  55   5   5  79  24  42 110  86 103
  95 123  85  87  74  55 112 109  52 104  31  24  99  53 114   7  52  24
  74 124   4  37  33  65  99   2  23   3 100  85  94 125  93 126  21  93
   3   2 133  84  40  55  53   7  75   3  47  10 126  55   3  51  21  64
 110  98]",0.1619985865931703,0.9298552372821406,2.092699777450945,,,,0.9916696718355572,0.008512487799169926,0.9114429206805006,False,0
945,kmeans,CNE Similarity,0.0,137,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
946,fuzzy_c_means,CNE Similarity,0.011757373809814453,137,"[132  54 128 128 128  77 129 129 128 100 128 110 129 128 128  92 120 128
  70 128 128 128  77   9  77 120 129 129   9  16  38 132 132 128 132 128
  74  74  74  16  54 129 132 132 132 132 128  74  35  35 128 128 128  51
 128 128  23 128 128  80  80 128  23  23  51  51 128 128 128  38 120  51
  54  51  51 125  74  74  74 132 132  92  92 128 128  70 120 128  65 129
  54  77 128 128  70   9   9  70 125 128  70   9  70  54  54   9  70  48
  80 128  23  48  77  23  23   9   9  92  48  23  23  23  70 132 128 128
  23  23 125  77  74  60  92 102 129 120  23 120  48 102  48  74  65  77
  65 132  23  23  23  77  23  48  77  77 132  92  70  70  74   2 132 132
  70  77  74 128 102  54  54  54  35 129  79  50 129  77 128 128 100 128
 128  54  35  37  32 129 110 128  77  35 132  77  50 128  70 128  77 128
  77 110   9  77 128 129  54  77 132 129  54  54  54  80 129  54  54 129
 129  77  70  77  54 129 128  73 129 129  70  70  54 129 129 128  54 129
 128  54]",0.0024811541447705998,1.8762571449478782,2.1035256850245414,,,,0.9194013703570141,0.0008220219864280282,0.6816873901432244,False,0
947,dbscan,CNE Similarity,0.0,137,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
948,hierarchical,CNE Similarity,0.0030002593994140625,137,"[ 53 101  14 114  80 125 109  12  76  71  80  84   2  50  23  28 102  13
  56  65   7  77 100  52  52  26 131 126  18  36  79   1  95  65  39 107
  47  94  47  19  72 104  95  39  95  95  77 119  40  40  69  21  21  49
  96  96  16  40 135 130  32  21  31 127  49  64  12   7   7  15  41  16
  66  31  64 118  94  36  94   1 122  63  63   6  69  11  26   6  38   2
  24  22   6  48  27  18  35  89 123  96 124  88   3  24  24  35   0  74
  29 116 134 103  30  37  74  27 112 120  33  17  20  46   9  53  85  14
  37 134 129  30  36   5   5 115   8  41  46  41  33   9  37  19  24  22
  38  15  37 128  29 121  17  93  20 136  39  63  90  34 110  47  95  39
  56  82 108  98  91  60  62  99  25 111  58  58   4  10  54  51  71  50
  50  25  44  75  35   4  70 117  30  86  81  10  83  68   0  13 105 106
  61  73 132  70  23  92  25 100  59  57  28  62  99  32  55  60 113  55
  43  22  34  67  25  42  97 133   8  78  11   3  45   4  43  48  66   2
  87  72]",0.2918754761298843,0.5315268584108079,2.0563424791382796,,,,0.9952398124774612,0.014854850716743721,0.9371767553479856,False,0
949,spectral,CNE Similarity,0.5024466514587402,137,"[ 87 112  17  49  38  76 118  70   9  90  38 116  73  24  64  44  71  59
  94  57  33   5  30  83 123 101 113  80  50  29  96  85   3  57  19   6
  89  36  41  72  31  97 127 127  61  61   5  60  18  18  12  14  14  32
  21  21   2  18 134   2   2  14  53   2  32  32  77  81  33  79  37  53
  35  53  32  35  36  29  36  85  85  34  34 101  12 126  39  20 106  73
 100  25  20   7  16  50  48  45 110  21  19  51  43 133 129  48  19  11
 114  10 120  42  65  26  11  16  93  22  28   0  66   4  65  87   8  82
  26 120 122  65  29  56  56  84 107  37   4  37  28  92  26  72  43  25
  24  79  26 114  68  54   0  66  66  58  19  34 105  86  52  41   3  19
  94  55  27  47 130 103  75  69  67 115  46  46 136  93  23  99  90  24
  24  67 111  78  48 132  62  40  65 102 104  76  88  13 119  59  95 121
 125  91  65  62  64  19  67  30 109   1  44  75  69   2 135 103 128  19
   1  63 117  55  67 108  15  59  98 124 131  74  67  19   1   7  35  73
  58  31]",0.1958322280580409,1.0001497298100124,2.048931918440576,,,,0.9941940137035702,0.012199131528745709,0.9327623142955307,False,0
950,gmm,CNE Similarity,1.184041976928711,137,"[ 69 117  53  89  70  38 110  36   4  68  70  83  51  12  58  87  86  43
  23  55  57  47  96  56  56  82  46  46  29  28 107  61  17  55  39  93
  19  35 102  49  10 111  17  39  17  17  47  98   3   3  60 119  30  34
  33  81 134   3 129  78  15 119  45 113  45  34  36  57  57   7  20 134
  26  45  34 103  35  28  35 130  61  27  27  82  60   9  82   0  65  51
  24  32   0  37 123  29  50   8 127  81 133  97  44  24  24  50  48  72
  22  66  14 124  42  73  72  95  29  84  77  79  59  25  40  69 136  53
  73  14  85  42  28 121  75  76  71  20  25  20  77  40 135  49  24  32
  65   7  73  22  22   1  79  59  59 118  39  27 104  62 132 102  17  39
  23   5  98 115  16  94  13  54  18  11   6   6  11 101 108  21  68  12
  12  18  90  74  50  11  41 116  42  64  91 101  99 114  48  43  52 106
 120   2  80  41  58  88  18  96   6 126  87  13  54  78  63  94 109  63
  31 122  62 105  18  92 125 131  71 112 128  44  67  11  31  37  26  51
 100  10]",0.2831099536356229,0.5730298508560698,2.057667073539465,,,,0.9951676884240894,0.014635336421807421,0.9367176893119662,False,0
951,som,CNE Similarity,0.021503686904907227,137,"[101 102   6 134   3 110  50 101  99  51   3 109  88  72 119  67  56 107
   5  24  91  36 106  35  35  79   5   5  21 114  41  37  93 116  23  36
 131  49  97  75 102   5  71  43 124 124  36  75 104 104  69   2   2  46
 132  81  58 104 129  58  26   2  58  26  46  46 101 112  78  37   1  58
 130  58  26 130  87  28  87  43  37 123  42  18  69  92  79  18  54  11
  94 134  18 126  92  44 122  90  80  83  66  38   6   8   8 122  25  77
  39   9  34  32  13  89  77  92  76  36  65  61  10  40  38 101  36   6
  89  34  80  13 114 111  70  14  92   1  20   1  65  38  82  75  94 134
  54  85  89  39  39  13  73  19  10  45  23 123 136  27  49  22  93  23
   5 105 131 103  63  48  48   7   4  33  31  31  15 110   0  64  51 100
  72 102  29  59 122  33 108   6 125  16  38 110   4 134  50 107 106 115
  62  86  35 108   7  50   4 106  70  47  67  48   7  58  50  48 130  50
  47 134  50  27   4  16  36  17  92 120  50   5 118  33  47 126 130  80
 117 102]",0.17582242589836775,0.8859904852440057,2.077281347271039,,,,0.9922466642625316,0.00914545474489021,0.9139426061413042,False,0
952,kmeans,CNE Similarity,0.0,138,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0
953,fuzzy_c_means,CNE Similarity,0.012527942657470703,138,"[120  34 135 135  59  59  12  12 135   0  59  12  12  75  59  75 135  59
  12  54  54 135 135  63  63 135  12  12  63  14 125 125 125  54 137 135
  14  14  14   3  34  12 125 137 125 125  36  14  54  54  96 135 135 135
 135 135 135  54  54 135 135 135 135 135 135 135 110  68  68 137 135 135
  34 135 135  34  14  14  14 125 125  34  75 135  96  12 135 135  12  12
  34 135 135 135   0  63   0  12  34 135   0   0  12  34  34   0   0 135
 135 135 135 135 135 135 135   0  63  34 135 135 135 135 120 120 135 135
 135 135  34 135  14 107  10  63  12 135 135 135 135 120 135  14  12 135
  12 137 135 135 135 135 135 135 135  59 137  34 120 120  14  14 125 125
  12 135  14 135 136  34  34  34  34  12 137 137  12 135  59  59   0  59
  75  34  34 135   0  12  43 118 135  34 120  43  34 135   0  59 135  59
 135  12   0  43  75  12  34 135   4  12  34  34  34 135  12  34  34  12
  12 135 120 135  34  12 135  54  12  12  12  12  34  12  12 135  34  12
  54  34]",-0.0185483929285203,1.8295551074919343,1.9957613175436106,,,,0.8483952398124774,0.0004034333593685758,0.599161787941888,False,0
